[Ca2+],[Mg2+],K0p0,K0p1,K0p2,K0p3,K0p4,K0p5,K1p0,K1p1,K1p2,K1p3,K1p4,K2p0,K2p1,K2p2,K2p3,K2p4,Kbp0,Kbp1,Kbp2,Kbp3,Kbp4,Kbp5,Kbp6,Kbp7,Kbp8,Kbp9,Kbp10,Kbp11,Kwp0,Kwp1,Kwp2,Kwp3,Kwp4,Kwp5,Kwp6,Kcp0,Kcp1,Kcp2,Kcp3,Kcp4,Kcp5,Kcp6,Kcp7,Kcp8,Kap0,Kap1,Kap2,Kap3,Kap4,Kap5,Kap6,Kap7,Kap8,Ksp0,Ksp1,Ksp2,Ksp3,Ksp4,Ksp5,Ksp6,Ksp7,Ksp8,Ksp9,Ksp10
0.02,0.01,-56.34859214,87.92311314,21.49419589,0.041573363,-0.036060301,0.006792375,54.37232099,-3337.05032,-8.650855022,0.011345779,-0.000115614,-35.86279794,-36.44010317,4.630180135,0.017157884,-0.000106143,160.0212582,150.0487156,1.450931872,-9533.224788,-3236.976167,-69.34190682,1.545036326,-0.092672685,-26.20264724,-27.33405669,-0.221713526,0.056745751,175.653192,-14818.39609,-27.78211503,588.4755816,-16.40911288,2.589941674,-0.017688425,-52.78799339,-0.041983583,-150.5429141,23.13011599,-0.830401514,0.002942986,179.9168456,-0.075567731,0.004049303,-49.99352722,-0.041061393,-155.2366494,21.96717406,-0.115575437,0.001817585,88.81724839,-0.098637453,0.005865969,106.4043532,-2586.234326,-17.84495852,-18869.34857,422.2567469,-62.73201152,40464.83075,-848.9255353,126.3393953,-3990.389683,2154.370323
0.02,0.011,-56.44715099,88.06331062,21.54134143,0.041131995,-0.0357565,0.006741221,54.5479616,-3344.675983,-8.677203277,0.011351674,-0.000115611,-35.51105696,-52.63084439,4.578925629,0.017186178,-0.00010637,158.8889581,150.0474774,1.431368486,-9462.624902,-3254.200958,-65.43371089,1.214918981,-0.079107214,-26.03453563,-27.32678068,-0.218802425,0.056668871,174.3597513,-14762.56138,-27.58705115,570.8320842,-16.04720763,2.536935404,-0.017418033,-56.21460519,-0.042989699,-63.38002124,24.51934444,-0.823884331,0.002932143,179.1608822,-0.075634034,0.004052357,-53.06645581,-0.041969765,-77.69365762,23.21479407,-0.109701662,0.001807701,88.14483302,-0.098691247,0.005868341,137.5790109,-3961.467822,-22.52388502,-15659.42818,350.967454,-52.03030055,38464.76373,-807.9696088,120.1921242,-3814.146479,2104.476787
0.02,0.012,-56.54598912,88.20392549,21.58861411,0.040688316,-0.035451274,0.006689849,54.7235067,-3352.297561,-8.703536541,0.011357412,-0.000115606,-35.1653565,-68.51584785,4.528541326,0.017213638,-0.00010659,157.5871622,150.133831,1.407515336,-9363.410618,-3288.470022,-57.9602911,0.517042274,-0.050508776,-25.8412941,-27.33341106,-0.215255263,0.056601919,172.5303763,-14682.43345,-27.31209155,549.4752105,-15.60186343,2.471430732,-0.017140241,-58.94385195,-0.043807716,4.541475356,25.62985052,-0.818613794,0.002924036,178.6401587,-0.075760659,0.004058723,-55.81824355,-0.04286419,-13.65741466,24.34690819,-0.107672421,0.001809197,88.46005483,-0.099216545,0.005896416,116.04536,-3277.071576,-19.29184668,-16637.65204,399.5687689,-59.32297425,37700.48141,-834.8204063,124.2220002,-2352.694211,1689.012072
0.02,0.013,-56.64420523,88.34364551,21.63559278,0.040249925,-0.035149537,0.00663905,54.89877895,-3359.907475,-8.729828915,0.011363184,-0.000115602,-34.82540306,-84.11008503,4.47898256,0.017240978,-0.000106813,157.374294,149.8153494,1.412639556,-9394.329272,-3252.101752,-64.9260824,1.255236439,-0.080721852,-25.81005811,-27.27850964,-0.216019273,0.056520648,171.2286237,-14626.76564,-27.11564397,532.07903,-15.23989311,2.418336359,-0.016925543,-61.65902805,-0.044605838,73.17977599,26.73178903,-0.81273415,0.002913873,177.9346592,-0.075785974,0.004059598,-58.52996386,-0.043591348,59.39242255,25.43501681,-0.098666313,0.001789376,86.91300489,-0.098818425,0.005874226,112.3888385,-2866.142423,-18.74302506,-18141.05969,407.5210362,-60.5145233,39848.34951,-838.6896834,124.8025065,-3856.713484,2116.550291
0.02,0.014,-56.74240247,88.4833468,21.68255988,0.039811134,-0.034847587,0.006588225,55.07460081,-3367.541956,-8.756204015,0.011369208,-0.000115601,-34.48914606,-99.50540824,4.429946897,0.01726732,-0.000107026,157.7232992,149.3610517,1.432783649,-9432.936271,-3220.28637,-69.70973546,1.679695252,-0.098019138,-25.86267797,-27.20461064,-0.219024554,0.056453594,169.4951354,-14551.97496,-26.85462332,511.3571218,-14.80170017,2.353805306,-0.016712628,-64.09150833,-0.045324815,134.2245423,27.72008178,-0.807148561,0.002904504,177.2948787,-0.075838778,0.004061966,-61.50068455,-0.044469316,134.4545031,26.64089151,-0.092892924,0.001779889,86.26250037,-0.09889031,0.005877632,119.5622938,-3223.13514,-19.81967296,-17206.93107,390.8521174,-58.01067351,39041.36868,-828.6412928,123.2941034,-3572.828986,2035.917079
0.02,0.015,-56.8412078,88.62389593,21.72982255,0.039369234,-0.034543419,0.006537009,55.24995004,-3375.155774,-8.782507175,0.011374871,-0.000115595,-34.15935419,-114.5795165,4.381848119,0.017292675,-0.00010723,156.8613944,149.255492,1.421137359,-9332.780438,-3260.635099,-59.32737133,0.600709451,-0.053753483,-25.73471037,-27.18154364,-0.217289256,0.056373457,168.7728924,-14523.20142,-26.74413784,498.4592377,-14.53372089,2.314596459,-0.016536384,-66.83597236,-0.04613662,203.4116053,28.83455498,-0.801605887,0.002895301,176.6651462,-0.07589954,0.004064805,-64.14104765,-0.045254875,200.6413784,27.71408027,-0.087573252,0.001771309,85.68698737,-0.098974798,0.00588176,126.2726635,-3588.999942,-20.8267114,-16185.97349,375.2238179,-55.66325147,38034.23163,-819.1746914,121.8731593,-3117.941896,1906.657017
0.02,0.016,-56.93954383,88.76377461,21.77686215,0.038931339,-0.034241941,0.006486241,55.42582903,-3382.792967,-8.80889022,0.011380757,-0.000115592,-33.8333644,-129.4533015,4.334287358,0.017318052,-0.000107437,157.0085514,148.8704732,1.435706338,-9321.905006,-3258.317425,-57.38984868,0.321698881,-0.04240382,-25.75735603,-27.11798756,-0.219466522,0.056306997,167.6335088,-14476.05579,-26.57122154,482.6814508,-14.19911932,2.265379106,-0.016363225,-69.08868201,-0.046805745,259.666431,29.75053109,-0.79629449,0.00288667,176.0824019,-0.075976945,0.004068552,-66.41373562,-0.045927694,257.5556946,28.63770075,-0.082105156,0.001762374,85.07732942,-0.099048114,0.005885281,110.5634482,-2638.802466,-18.46896497,-18959.95489,410.602025,-60.97102635,41000.15693,-838.5620656,124.7827102,-4734.401973,2366.135644
0.02,0.017,-57.0381022,88.90397299,21.82400692,0.038491295,-0.03393903,0.006435236,55.60119351,-3390.407798,-8.835196054,0.011386633,-0.000115589,-33.51341732,-144.0264474,4.287604007,0.017341865,-0.000107628,156.7742444,148.5699449,1.44056168,-9380.468683,-3203.650458,-68.99356758,1.568035908,-0.093382721,-25.72301159,-27.06607897,-0.220192905,0.05622958,166.7846885,-14442.05346,-26.44177151,468.7191171,-13.90322407,2.221958242,-0.016233078,-71.30772612,-0.047462389,315.2613067,30.65236957,-0.790956793,0.002877821,175.4768396,-0.076036835,0.004071386,-68.79480087,-0.046637291,317.0631924,29.60610828,-0.077163857,0.001754169,84.52781436,-0.099105326,0.005887966,138.8448868,-4285.690043,-22.71333429,-14221.98787,345.9225608,-51.26209687,36058.36001,-801.3628978,119.1996968,-2201.222628,1646.30769
0.02,0.018,-57.13678498,89.04436618,21.87120524,0.038050187,-0.033635497,0.006384143,55.77674251,-3398.030813,-8.861528871,0.011392347,-0.000115584,-33.19773616,-158.3815087,4.241529285,0.017365943,-0.000107824,156.0243289,148.472158,1.430951895,-9382.330215,-3179.597743,-74.51291826,2.220158057,-0.120038943,-25.61187302,-27.04515266,-0.218764142,0.056160814,165.371218,-14382.85933,-26.22799843,450.695273,-13.51503918,2.164716894,-0.01610539,-73.61765355,-0.048148456,373.1222126,31.59141978,-0.785904538,0.002869417,174.90596,-0.076091282,0.004073917,-71.00987193,-0.047297213,372.3479268,30.50724158,-0.072354711,0.001746022,83.97899822,-0.099144621,0.005889669,146.8295843,-4682.567477,-23.91164386,-13186.44818,327.4110869,-48.48191681,35169.53679,-790.2755232,117.5354771,-1889.446454,1557.762786
0.02,0.019,-57.23527926,89.18445144,21.91832604,0.037613146,-0.033334481,0.006333435,55.95159476,-3405.623191,-8.887757501,0.011398092,-0.000115579,-32.88612296,-172.5270891,4.196037124,0.017389258,-0.000108015,156.5133394,147.9243395,1.455504154,-9351.017874,-3194.655673,-67.08897231,1.28619423,-0.08165716,-25.68537338,-26.95616037,-0.222427,0.056081004,164.7821688,-14361.36582,-26.13679982,439.197312,-13.26844947,2.12851109,-0.015997645,-75.69922695,-0.048766578,425.1017252,32.43788063,-0.780809525,0.002861109,174.3400509,-0.076161261,0.004077325,-73.12983822,-0.047927982,425.2470648,31.36947562,-0.067331177,0.001737877,83.42708227,-0.099218478,0.005893283,138.7850825,-3953.313101,-22.70448118,-15708.58786,345.3241588,-51.16791696,38567.03311,-799.7700654,118.959966,-4157.48868,2202.38399
0.02,0.02,-57.33380782,89.32462316,21.96545155,0.037173205,-0.033031717,0.006282467,56.12715668,-3413.247133,-8.914091963,0.011403788,-0.000115574,-32.57906204,-186.4432129,4.15119847,0.01741252,-0.000108207,155.9687784,147.7574264,1.452017983,-9313.407161,-3199.463471,-65.00864565,1.078759133,-0.073188311,-25.60486585,-26.92498154,-0.221911785,0.056012904,163.4461788,-14305.56597,-25.93477819,422.113887,-12.89915143,2.074086097,-0.015912527,-77.69794882,-0.049361192,474.9252641,33.25106849,-0.776016152,0.002853045,173.792022,-0.076204528,0.004079294,-75.1455711,-0.048526776,475.5488698,32.18923084,-0.062273754,0.001729703,82.86917124,-0.099294065,0.005897009,152.2085171,-4723.127441,-24.71892415,-13507.11848,314.429576,-46.52952274,36295.4931,-781.6732656,116.2439033,-3025.880108,1880.900582
0.02,0.021,-57.43226799,89.46467883,22.01255021,0.036735627,-0.032730442,0.006231733,56.30240591,-3420.857959,-8.940380257,0.011409818,-0.000115573,-32.27626071,-200.1430797,4.106974786,0.017434307,-0.000108382,155.5986171,147.5120971,1.452598631,-9303.436172,-3188.213553,-66.31231226,1.221312887,-0.079056511,-25.55026596,-26.88147842,-0.22200065,0.055937433,163.2997941,-14304.83279,-25.90912635,414.1279836,-12.72535509,2.048615849,-0.015832066,-79.555832,-0.049914771,521.0782236,34.00726934,-0.771242702,0.002845203,173.2602493,-0.07626502,0.004082213,-77.12579418,-0.049118694,524.762278,32.99539827,-0.057718707,0.00172212,82.35985068,-0.099343784,0.005899337,130.6821888,-3788.470963,-21.48812521,-15630.84013,363.0186916,-53.82004322,37492.94212,-808.523491,120.2735154,-3054.103015,1888.836355
0.02,0.022,-57.53074775,89.60476387,22.05965766,0.036297823,-0.032429003,0.006180969,56.47752319,-3428.46279,-8.966648927,0.011415847,-0.000115572,-31.97660267,-213.6771777,4.063196244,0.01745582,-0.000108557,155.2088503,147.2887371,1.452890255,-9318.336401,-3160.813624,-71.7134668,1.810008309,-0.103072754,-25.49266008,-26.84173674,-0.222043497,0.055867022,162.3141748,-14265.3069,-25.75890719,399.9542403,-12.41689097,2.003120291,-0.015744844,-81.39720412,-0.05046287,566.8810797,34.75656742,-0.766444791,0.002837399,172.7280687,-0.076332289,0.004085532,-78.99286482,-0.049675542,571.1787745,33.75542903,-0.053149932,0.001714448,81.83888485,-0.099386002,0.005901287,142.7102745,-4348.029427,-23.29325479,-14252.46077,335.3018954,-49.65834994,36472.9876,-792.2275279,117.8276029,-2813.688147,1820.610417
0.02,0.023,-57.6296839,89.74550081,22.10698252,0.035857191,-0.032125695,0.006129897,56.65248736,-3436.060552,-8.99289354,0.01142147,-0.000115566,-31.68169195,-226.9772516,4.020101727,0.017477835,-0.000108741,155.8635236,146.7030906,1.482007495,-9258.480172,-3197.412586,-58.71232693,0.246492275,-0.039021073,-25.59091502,-26.74755378,-0.226388478,0.055792424,161.6422989,-14240.63088,-25.65525784,388.3819869,-12.16235187,1.965636529,-0.015699713,-83.17948421,-0.050992208,611.2786977,35.48171493,-0.761716314,0.002829516,172.1854761,-0.07637906,0.004087738,-80.73361812,-0.050193767,614.4068985,34.46388259,-0.048330826,0.001706737,81.31127786,-0.099464232,0.005905201,131.4461203,-3880.136662,-21.60273565,-15260.40635,360.5625917,-53.44742366,36915.13937,-805.8921951,119.8781391,-2700.719177,1788.488492
0.02,0.024,-57.72799225,89.88532941,22.15401231,0.035421636,-0.031825704,0.006079364,56.82750228,-3443.661573,-9.019145801,0.011427325,-0.000115562,-31.3912939,-240.0516136,3.97766101,0.017498561,-0.000108911,155.0644028,146.5969179,1.471583583,-9277.61213,-3160.530674,-67.36555037,1.245371516,-0.079858389,-25.47249554,-26.72480021,-0.224840159,0.055717471,160.9325398,-14214.35688,-25.54598732,376.2239605,-11.89357501,1.926030517,-0.015676898,-84.8148152,-0.051480342,651.7494927,36.14780039,-0.757212429,0.002822062,171.6776846,-0.076429899,0.004090174,-82.39600371,-0.050692456,655.4367446,35.14150541,-0.044129362,0.001699611,80.83187384,-0.099497069,0.005906652,136.9137258,-4085.126168,-22.42336879,-14852.11419,347.7714927,-51.52555554,36816.52267,-798.0399717,118.6993409,-2882.695163,1840.23358
0.02,0.025,-57.82538269,90.02387574,22.2005957,0.034991644,-0.031529572,0.006029499,57.00282292,-3451.275894,-9.045442936,0.011432886,-0.000115555,-31.10386713,-252.9713717,3.93564269,0.017518898,-0.000109077,155.2239286,146.1978134,1.486720593,-9325.366943,-3119.574518,-74.84654761,1.99290987,-0.110543261,-25.49678851,-26.65899364,-0.227096535,0.055648611,159.9276174,-14174.28718,-25.39260139,361.7792486,-11.57546207,1.878969265,-0.015593657,-86.35091567,-0.051939387,689.6496329,36.77367263,-0.752698517,0.002814761,171.1806967,-0.076496807,0.004093515,-84.01295327,-0.051176421,695.3856663,35.80031816,-0.03973272,0.001692424,80.34466406,-0.099555661,0.005909536,117.7596991,-3221.680364,-19.54859771,-16886.32356,390.9749598,-58.00780868,38127.9498,-821.8515485,122.2729182,-3097.320332,1901.2022
0.02,0.026,-57.92466139,90.16508477,22.24808876,0.034550332,-0.031225702,0.005978316,57.17778874,-3458.874893,-9.071687148,0.01143856,-0.000115549,-30.82055725,-265.6856625,3.894217979,0.017538897,-0.000109242,155.2592922,145.8240789,1.499153921,-9285.938259,-3133.899442,-68.86372531,1.275409957,-0.080990012,-25.5027189,-26.59661566,-0.228954012,0.055576373,159.5855048,-14164.42795,-25.33810868,352.6764517,-11.37338987,1.849245617,-0.015570992,-87.86417798,-0.052391878,727.0049802,37.39039998,-0.748425479,0.002807576,170.6895893,-0.076533752,0.004095233,-85.50231909,-0.051621055,732.158918,36.4071477,-0.035299771,0.001685139,79.84464086,-0.099608873,0.005912134,137.7347214,-4113.252137,-22.54639468,-14778.53949,345.1837396,-51.13351421,36754.21258,-795.3353476,118.2931529,-2923.454611,1851.913056
0.02,0.027,-58.02325132,90.30531672,22.29525219,0.034113797,-0.030925058,0.005927674,57.35235951,-3466.456813,-9.097873805,0.011444789,-0.000115551,-30.54032967,-278.242248,3.853233767,0.017558524,-0.000109404,154.7297601,145.645588,1.495550932,-9303.222307,-3102.800206,-75.52269726,2.02286314,-0.111603907,-25.42420005,-26.56353821,-0.2284144,0.055505426,159.2019852,-14152.80864,-25.27737976,343.6336612,-11.17138135,1.819494284,-0.015551493,-89.2987884,-0.052820625,762.3669933,37.97508718,-0.744074047,0.002800435,170.2000172,-0.076587081,0.004097851,-86.93736367,-0.052051336,767.4519115,36.99233387,-0.031109762,0.001678178,79.37067903,-0.099653083,0.00591425,135.8985644,-4086.47861,-22.27068621,-14705.4797,348.9997072,-51.70447911,36408.05837,-796.8733895,118.5239015,-2609.837529,1762.808741
0.02,0.028,-58.12194202,90.4456926,22.34246316,0.033676036,-0.030623592,0.005876898,57.5276161,-3474.069059,-9.124161725,0.011450639,-0.000115548,-30.26380339,-290.6128935,3.812783272,0.017577415,-0.000109558,154.835617,145.2547088,1.509139013,-9269.807998,-3114.359853,-70.09706818,1.363119181,-0.084522317,-25.44060474,-26.49866436,-0.230443024,0.055433729,158.521835,-14127.98936,-25.17249917,331.9640322,-10.90983358,1.780886429,-0.015559728,-90.60619996,-0.053211978,794.4462753,38.50833354,-0.739836411,0.002793431,169.7191916,-0.076634071,0.00410014,-88.33267499,-0.052469672,801.7586634,37.56132253,-0.026925292,0.001671291,78.89987797,-0.099702452,0.005916662,124.5081829,-3551.025091,-20.56120134,-16010.62049,374.5598693,-55.53854351,37344.74062,-810.7165028,120.6012477,-2866.629137,1835.781238
0.02,0.029,-58.21989004,90.58502545,22.38931515,0.033242928,-0.0303253,0.005826659,57.70215286,-3481.649552,-9.150342264,0.011456558,-0.000115545,-29.99138548,-302.781709,3.772925675,0.017596532,-0.000109717,154.1088129,145.1293976,1.500251747,-9277.635472,-3086.04432,-76.50941096,2.111397714,-0.115168091,-25.33306767,-26.47308248,-0.229126033,0.055359398,158.0867221,-14113.87524,-25.10405273,322.2108568,-10.69151783,1.748650676,-0.015533268,-91.89314299,-0.053596545,826.0749178,39.03312898,-0.735632434,0.002786407,169.2343313,-0.076672975,0.004102003,-89.63486437,-0.052859533,833.7391114,38.09246082,-0.022803764,0.001664365,78.42342435,-0.09973717,0.005918293,138.0584709,-4090.086111,-22.59481398,-14876.76166,343.3709523,-50.85567603,36915.1998,-792.4545982,117.8602424,-3139.054318,1913.322534
0.02,0.03,-58.31851655,90.72530686,22.4364967,0.032807568,-0.03002543,0.005776146,57.87690075,-3489.239168,-9.176553321,0.011462144,-0.000115539,-29.7213555,-314.8240915,3.733408137,0.017614538,-0.000109864,153.7950474,144.8842686,1.502969741,-9230.556185,-3100.66606,-71.38987517,1.538057943,-0.091657323,-25.28666488,-26.4302905,-0.229527668,0.055290736,157.6834857,-14101.82041,-25.04014125,313.2851512,-10.48826564,1.718618135,-0.015531872,-93.17475613,-0.053980718,857.5251579,39.55589638,-0.731503963,0.002779643,168.7686334,-0.076723468,0.004104513,-90.91487905,-0.053244073,865.0924385,38.61471684,-0.018690392,0.001657711,77.96719442,-0.099795635,0.00592123,130.4042516,-3766.851195,-21.44605729,-15581.59425,360.4206752,-53.41248049,37245.16646,-801.4782829,119.2142815,-3093.167181,1900.284194
0.02,0.031,-58.41661538,90.86484514,22.48342383,0.032374917,-0.029727409,0.005725946,58.05165156,-3496.829923,-9.202765392,0.011468101,-0.000115537,-29.4549246,-326.6883672,3.694407943,0.017632948,-0.000110018,153.2064788,144.721731,1.498365152,-9181.023977,-3112.492626,-67.5988243,1.146999914,-0.075608235,-25.19952819,-26.39954402,-0.228843547,0.055219933,156.7675591,-14065.83841,-24.90041316,300.2916224,-10.19718808,1.675593273,-0.015548721,-94.30640523,-0.054319823,885.1468456,40.01780821,-0.727376059,0.002772882,168.3007992,-0.076773414,0.004107007,-92.05594463,-0.053586424,892.9330726,39.08054136,-0.014612365,0.001651007,77.50429632,-0.099842865,0.00592357,131.7455816,-3763.120021,-21.64739172,-15717.67758,356.9962991,-52.89643392,37614.78038,-798.9164584,118.8295074,-3457.377688,2003.844224
0.02,0.032,-58.51532342,91.00523496,22.53064634,0.031938947,-0.029427069,0.005675345,58.22687622,-3504.441382,-9.229047435,0.011473759,-0.000115531,-29.19116128,-338.4160773,3.655790467,0.017650415,-0.000110162,153.232365,144.354682,1.510106456,-9219.269309,-3075.624279,-74.28931212,1.82130735,-0.103163152,-25.20387626,-26.33824927,-0.230593081,0.055148033,156.8215833,-14074.368,-24.90471346,294.1784559,-10.05554189,1.6547408,-0.015567456,-95.42101117,-0.054654782,912.3090646,40.47301799,-0.723449756,0.002766316,167.8477418,-0.076808528,0.004108701,-93.22042201,-0.053937726,921.3105357,39.55635261,-0.010950388,0.001644631,77.06768954,-0.09985291,0.005923894,132.3634249,-3918.849259,-21.73992397,-15053.90216,355.2362458,-52.63066963,36533.81811,-797.3066061,118.5878875,-2689.092241,1785.534915
0.02,0.033,-58.6136317,91.14506744,22.57767496,0.031505147,-0.029128248,0.005625006,58.40116635,-3512.011769,-9.255189837,0.011479478,-0.000115526,-28.93047053,-349.9898444,3.617612622,0.017668201,-0.00011031,153.329413,143.9693001,1.523160278,-9194.928232,-3081.046752,-70.43114669,1.336873224,-0.083269759,-25.21917311,-26.27415258,-0.232547272,0.055076601,156.568112,-14068.75876,-24.86312947,286.577261,-9.881101051,1.628931558,-0.015555794,-96.44740324,-0.054963414,937.2220287,40.89241162,-0.719519554,0.002759822,167.3976495,-0.076850155,0.004110768,-94.32344437,-0.054266896,948.3102498,40.00600587,-0.006429343,0.001637869,76.59413003,-0.099965182,0.005929801,130.4217181,-3794.607228,-21.44853978,-15416.3035,359.3056339,-53.23928945,36920.46254,-798.997321,118.8413376,-2926.737238,1853.106604
